u^2,u^3,u^4
0.010020362852929714,-0.00814098074166063,0.02314101484459156
0.00979721383984779,-0.009588030213048068,0.022481751705369542
0.012207102073963975,-0.011756502287735771,0.023915724628669862
0.009600367755388774,-0.009232948810162553,0.022483033222719783
0.009626278980436536,-0.008869100864010417,0.02268136525617873
0.009440023780370982,-0.009698544078192884,0.021666790536275727
0.011016802501917042,-0.007002322568162923,0.02365699571972594
0.009588817634295362,-0.008282838674005038,0.02274118382145932
0.009261737636775727,-0.009314150119628835,0.021888178999392754
0.010443639361323922,-0.006915937620251911,0.02324434786261979
0.009891196320486411,-0.007085907251282035,0.02287785060969622
0.009215846266196842,-0.008910625260733794,0.02214466555998997
0.00931589159951175,-0.00997061997832519,0.020195291572503937
0.008972100374836842,-0.009731011064997887,0.020491266873153106
0.00945098059349102,-0.007458375055936413,0.022589807880625267
0.009182004592819008,-0.00842215649720077,0.02229597510283259
0.009740094222481548,-0.010094688953960144,0.019982800583849106
0.011490182687670636,-0.0071108317775693845,0.02396418386624974
0.00906828117673787,-0.007778846890860672,0.022262577501873885
0.008727565664222878,-0.008936959864409913,0.021431034921653297
0.008653927220963926,-0.00933676709445206,0.02079977529600612
0.008761125664385826,-0.008518634633337775,0.021766033665181442
0.008695614633702175,-0.0080136389114467,0.021858920552178827
0.00884088097367572,-0.0069721373732727476,0.022026105103195838
0.009159260172441225,-0.006338017978249012,0.022169651106321017
0.008361607048044853,-0.008168557673083334,0.021437895764218298
0.010292702004005656,-0.010175736453314965,0.020122027716914508
0.008128475427587508,-0.00946424015642874,0.019470668760450487
0.008516328983568595,-0.00737839401152017,0.02174704805133552
0.008251162345252173,-0.008509062180295832,0.02111429057271294
0.008417498663916804,-0.009680881434810353,0.018975526498677685
0.008089652511051697,-0.008872860607417425,0.020561382495054032
0.007806626081570585,-0.009141937162732297,0.01973131966592423
0.011624918714884391,-0.011029336817268793,0.022450188656042376
0.00876079372642391,-0.009734803762310383,0.018397889414717955
0.00815166454572073,-0.007675186860939703,0.021332810192703014
0.0096287611991789,-0.005426479926353701,0.022248988733284417
0.007839932487889998,-0.008013210956508185,0.020862800573601414
0.008305180685195953,-0.006719222996754749,0.021540399331092194
0.007598103560337722,-0.008403569686213693,0.02032328257289194
0.010441195750389317,-0.005575407221696762,0.022807811320872992
0.00790519095358619,-0.00698527677336248,0.021156231743602316
0.007373785253963478,-0.008762719598865822,0.019670230740800907
0.01100669624197369,-0.005806743553570216,0.02319285777944648
0.00841244854322974,-0.006032370965863617,0.02153928349942556
0.007309952748516074,-0.009260467495893663,0.01860106031722551
0.007462547151440673,-0.007368490799098203,0.020633631864686284
0.007160916613027532,-0.00900645230662115,0.0189957117551659
0.007487403810656998,-0.009470327666127109,0.017935415095181262
0.007088166997774344,-0.007830234519846014,0.02003950917711014
0.006821995643293745,-0.008305394565577542,0.019401120535870287
0.007743421842792998,-0.006134718106100865,0.020985091015921088
0.006644282179348494,-0.008714195946050366,0.018724602669961732
0.00859758017764269,-0.004926232217514895,0.021428106046583486
0.006571426920755996,-0.009041135406366013,0.01802077486521063
0.007125290878009797,-0.006526938746083835,0.020405501556333562
0.0077177264214343,-0.009535371202393665,0.017075847306477616
0.006587403298555096,-0.009294999167039996,0.017178035488012052
0.006541343541265066,-0.0070719859125182175,0.019718000003348696
0.009225811791320189,-0.00955999865292577,0.017783122132770574
0.006144379754038104,-0.0077079364664962334,0.019017141767497154
0.010901313461116774,-0.01025049039680626,0.020609703857403756
0.005965325458413978,-0.008298025138921214,0.01835656885919533
0.007699505997643282,-0.004999433991312483,0.02079185360183935
0.005856972504299028,-0.008750426903330352,0.01763391645171227
0.006888127555559286,-0.005451392366077086,0.02019226770928381
0.006647579212222841,-0.009431439852292533,0.01604238080841196
0.005756255849580261,-0.009092874602769925,0.01672845059139638
0.006090150981776261,-0.006058861386741075,0.019470347856830987
0.008026105963620772,-0.009374785398058942,0.01609234811148312
0.00885865901672494,-0.003393263603012179,0.021129070394006792
0.005115225189874942,-0.007796647318594564,0.017851775247416633
0.005097855707995492,-0.008407366361804162,0.017251608884676643
0.005220563377325038,-0.0068466749240788174,0.01847190242371401
0.010559343842344976,-0.004545902486007378,0.022456304384928384
0.005641795239447454,-0.009338767311205727,0.01548531507242975
0.012879052935219567,-0.012471966327741635,0.025135878279231014
0.00499797705016058,-0.008835892981420679,0.01646824302844549
0.006853481266332766,-0.009355749458830451,0.014750773673645828
0.006733748125489414,-0.004099669184736706,0.019928807881830275
0.00985273927366635,-0.0036052194346259136,0.021728386963552407
0.012850157658132673,-0.009860409583474998,0.025754897759381567
0.004366979015460383,-0.008567422081453953,0.0162840363119562
0.004776526792448777,-0.00917663122900121,0.015339960199766576
0.012549376101298696,-0.012013769510776456,0.024342696992013017
0.004180292304450822,-0.008095487995242736,0.016671935656464434
0.005818245668373319,-0.004816798911745555,0.019304901019892517
0.0076987972247624355,-0.0032758483319174354,0.020401748840335236
0.003976999487207238,-0.007333077619641577,0.0170952168346128
0.004833790285762766,-0.005566404329939884,0.0184710901364826
0.012238499637553272,-0.008248733879487493,0.024783606548444793
0.00403162979697501,-0.008913775525916335,0.015335117000585851
0.0037165581409468016,-0.006300557723868049,0.017390710243750843
0.010065964985461662,-0.009528373885775035,0.018494632696945342
0.003445078574733595,-0.008503122645911692,0.015501850967756093
0.004490775456510424,-0.009460373715838652,0.013806000333471158
0.0029809533145315034,-0.007875427197605415,0.015816778484521885
0.005491419610435171,-0.009451709889866206,0.013586009067062017
0.0056446382480007514,-0.0034282812285965887,0.019095905067814226
0.0036435629477468818,-0.009306227296872426,0.013992235986285117
0.0065374576165232534,-0.0025768959540708666,0.019531332736895682
0.004608169247704444,-0.004244750235908291,0.018423922046064977
0.0025498217234503537,-0.00700552238096377,0.016138879772558453
0.002865409258675676,-0.00899154516653815,0.014204966576976674
0.003444133488659848,-0.0050747140398084605,0.017527439547633875
0.012539305454314382,-0.008977344983822242,0.0252429246023652
0.011860450440324868,-0.007188477753915173,0.024138314099845248
0.008307841264526359,-0.008903168914884232,0.01488952832391916
0.002152956032146407,-0.008482283376966444,0.014482065737307018
0.0021764759611126207,-0.005915103453086138,0.016415222046297327
0.0071800725383145405,-0.008988845272518503,0.01340658657842459
0.003243229408361122,-0.009681390676397417,0.012363874990526706
0.00815932807607276,-0.0014949513384609414,0.020116819234124207
0.0014896627262297735,-0.007750588343024978,0.014796944381424447
0.0023653204728982195,-0.009507319764961053,0.012699010968474247
0.00405714380545302,-0.009692481935140766,0.011861651764048072
0.013510731490525918,-0.013354009099216151,0.026734584285500802
0.004510105050467002,-0.002823929643211512,0.018321193317618226
0.0014678449160587751,-0.009138071846825233,0.013017768871392199
0.005955687943637829,-0.009206006786424225,0.01207278375013106
0.0008688889214388119,-0.006789406501391822,0.015108669546399228
0.0055518465402196,-0.001979546011131313,0.01883072398436411
0.0032954040932039164,-0.003724270968535421,0.017596460471760833
0.007165312187258177,-0.0013830475597158376,0.019581470602773873
0.0005850202224207363,-0.008545076087769164,0.013355270380304539
0.0019386183641815356,-0.0046552600997572,0.01665111292677033
0.00045315064097671147,-0.0056133170280527585,0.015471037196926971
0.009088263415051447,-0.0015591055292387957,0.02057247175239828
0.006318103882576613,-0.0012723476928431718,0.01910980608010464
0.0019656217687920572,-0.01000364318939659,0.01103349531988984
-0.00028107067237227485,-0.007726902986700924,0.013685080705842638
0.002855276097060807,-0.01000898781813633,0.010604986328712313
0.0009267631682954131,-0.009818630725225923,0.011396536033465604
0.011429948674329019,-0.005912998232926598,0.023378781897714966
0.004684225956505291,-0.0095296407045692,0.01083934929327539
-0.00016522154865974612,-0.00938476363749021,0.011785617796214575
0.0033021527095557896,-0.002256697787853676,0.017605554411643392
-0.0012278846285550316,-0.008696764835234952,0.012184200313889412
-0.0012535268821042892,-0.006660515018127977,0.013955609032876015
0.0018750631439939651,-0.003269919983035893,0.016843331239645844
0.0003012496228421965,-0.0043023863828986555,0.015857624631760266
0.004557696512175933,-0.0012988044794078819,0.018159803837962604
0.009246234390922304,-0.008869702497248513,0.016179281705322436
0.003495156336390766,-0.009908648589377273,0.009786181994936357
-0.0022189925232689203,-0.007839039203690218,0.012534783155877171
-0.0013897523293848729,-0.0053111152799171545,0.014655217272659669
0.0017414854039029732,-0.010410681440804748,0.009340476101395104
0.0005889322631351575,-0.010486005440366415,0.009629329786617189
-0.0007318738475333805,-0.010284412472866216,0.010047920343685582
0.012111449025747442,-0.011323311636528532,0.023135712535171396
0.002554619496604796,-0.01024725626942267,0.009079015066782284
-0.003125434746818618,-0.007105224160525553,0.012693368286620233
0.005637329301575934,-0.0004728254387624131,0.01854507238582063
-0.0020777843929504695,-0.009721264134125565,0.010547873084984264
0.006607803601450239,4.972126293637882e-05,0.018872972168291518
-0.0032720403896684624,-0.008866175464016916,0.011035790625713944
-0.003158229791105683,-0.0061631264665198485,0.013346586481617248
0.002005045820019492,-0.0017672198448433801,0.016977804014332906
-0.004212594697856877,-0.00789213821896931,0.011498927263119775
0.007556746317578604,0.00028208033773577363,0.019219096727509898
0.01042124198206741,-0.003109476510631534,0.021728828218119996
0.00032260433647785766,-0.0029035463268073896,0.016185093990425056
-0.0014683465731985129,-0.00403595904792052,0.01516420018180264
0.003918240133162806,-0.009672029965182296,0.008342580311839392
0.005106511911810028,-0.009130517026305357,0.009213522865510453
0.010960270057573402,-0.004521521459332243,0.022564742093872568
-0.003278561019956269,-0.005048842327282604,0.013973005973357823
-0.0026703324648672034,-0.01087566552138622,0.008810420091079723
-0.004828873819056299,-0.006907545320718498,0.012006567820674432
0.003476637886253888,-0.0006583667376484789,0.017539632636683376
0.0006214942920985976,-0.010981701832792188,0.007839180101896617
-0.005491081538847443,-0.008836259175345711,0.010028894271223127
0.006328707960931644,-0.00865091653050494,0.010448178055266768
0.002827797644029372,-0.010191351282004381,0.007831948073223467
-0.0051277865228730995,-0.005885383958666283,0.012646713392522994
-0.004454683814180941,-0.01010358009539597,0.00927801574562393
0.0017965997521708374,-0.010626047856497737,0.007708999993868118
-0.00105323033608539,-0.011302844695264921,0.00797083858217973
-0.00638578530756259,-0.007704100925090978,0.01055606013115804
-0.00334040653956444,-0.00396783315885188,0.014539557609356421
-0.00524120018684764,-0.004888637323480288,0.013340004628821801
-0.007007183318882795,-0.0066168983636800075,0.011163009181424854
0.0006373920026807287,-0.0013822113479427841,0.01648290906934263
0.00476904892767866,0.0003863748271198465,0.01791442881555532
-0.006777625301680917,-0.009768174250665345,0.008650085285604802
-0.007881795476025131,-0.008565034928263666,0.009030238172420208
-0.0014907385116824628,-0.002660370333204285,0.015617555096975821
-0.004660076995350596,-0.011568774343333465,0.007776174459605579
-0.007295208505394331,-0.005627070308726109,0.011918729127320822
0.008469222505800086,0.0003852841518492458,0.019545996925613884
-0.0030932483631495975,-0.012137725979467783,0.007112226750073386
-0.00892674429584537,-0.007306628127234328,0.009488314717586321
0.0059157003825090525,0.001258837453723591,0.018174317445629824
-0.006283098324927361,-0.010930188458968173,0.007950064663163326
0.0023314010692558635,-0.00014518508608718522,0.01703446441001624
-0.00950897390080302,-0.0061903074018920135,0.010244405714754651
-0.007731390653732071,-0.010480615581185068,0.007720052323251968
-0.003452870529370781,-0.0031640539738718256,0.01495158604125641
-0.00885375092866295,-0.009548239028706816,0.007782124583767757
-0.005165075251748309,-0.0039866354920639994,0.014050078505653636
-0.0003380689004193181,-0.011754509573885453,0.006182121507535316
-0.007282515841855675,-0.004774051816214371,0.012782066237167499
0.0009355697434706627,-0.01119512185594233,0.006074687293564333
-0.010879763185370215,-0.0081008497269753,0.0075700765868098145
-0.00181088563053606,-0.012450925765725653,0.00602716759158117
0.013407308410135507,-0.013233429490877026,0.026496870451718738
-0.009632531303791958,-0.005346013457130986,0.011220452361624276
-0.006419433449210323,-0.01210932929248647,0.007023090692989985
0.0020376991403539503,-0.010621445426221995,0.005959269758339223
-0.011914692988699922,-0.006559574703197779,0.008265804204070248
-0.0076875475051878745,-0.011385323026310143,0.007142456313549322
0.003099925920446648,-0.00996626970621713,0.005982925719966088
-0.009075534657365028,-0.010631152145721046,0.006990191701795999
-0.0006145920196483316,-0.001051300197626743,0.016221168943658403
-0.010794613503754184,-0.00958867582788035,0.0066362833163886555
0.012812089261790123,-0.009704796655053154,0.02567344909506426
-0.005078728811958222,-0.013094216805311951,0.00636766687260655
0.007510176048313154,-0.008296051985571158,0.0119729283940702
-0.002595288652107198,-0.0021183067281049885,0.015605616408869694
-0.012291688827134155,-0.0056057701758826205,0.00931184946947696
-0.007729544913298032,-0.012264937588117853,0.006601899936753676
-0.008911293201964736,-0.01170761331032765,0.006468848917698509
0.006945687889772839,0.0018663080747947658,0.018392012328389974
0.003802338159053739,0.001105580227835586,0.017363017050743168
-0.006998957885763321,-0.004019990091512761,0.013727653884227123
-0.013094469118042896,-0.008382496120985641,0.0058049467092843934
-0.014698557253802553,-0.006600796309863434,0.0058877518785447934
-0.009391726860574556,-0.004731757093711545,0.012320079315229712
-0.004717877307237946,-0.003079753143180504,0.014832198099314294
-0.003329790881820044,-0.013380588354536826,0.005606598329604694
-0.010492003292675904,-0.010893129659430682,0.0060990666873679935
-0.015180590752164408,-0.005454870433850556,0.00701562400515195
-0.012038892953295435,-0.005085709678704923,0.01064604310928144
-0.012379056304405342,-0.009805079732689357,0.0054914295058322215
0.009817770871458967,-0.0015134400535081383,0.020813698149229613
-0.00854171075720691,-0.012725996333971784,0.006098055700053971
-0.007108565639813205,-0.013222632120376169,0.006194845958198041
-0.009960277720091228,-0.012136467963890936,0.005789270390285328
-0.014168502167637273,-0.008722334558999895,0.00477065283475357
0.0011935211769568744,0.00021444382554684194,0.01670372621250059
-0.015638288327412056,-0.007321653414264318,0.004412699249955238
-0.018153019658504202,-0.004737171529818749,0.004538873355759773
-0.011840972022489921,-0.01128594554911756,0.0051372192466642794
-0.008234597868135603,-0.013561016381455064,0.0058238213019955925
-0.013881652617785508,-0.009766672035199566,0.004434479858502239
-0.018005591408264493,-0.0055154586261694505,0.00354883819405269
-0.015470026730298582,-0.0049230482475184825,0.008400223121590382
-0.0009602685257209377,-0.01259350516059927,0.004609123387271104
-0.006257864190363975,-0.014299492035201498,0.005668074244738602
-0.00932732124561358,-0.013233642599339126,0.005616123762375696
-0.018531131188657214,-0.004220082215620181,0.005637531931502342
-0.015837379810256295,-0.008189895052433999,0.003668048279544094
-0.01066211344384464,-0.012740441157114885,0.0052316445487165485
-0.009032039195190213,-0.004290394210137163,0.013409824096968092
-0.011381541671054566,-0.00482665762873261,0.012031683296500449
-0.007530705293765545,-0.014245009259260182,0.005664952205259343
-0.002135401860673168,-0.013397390530401464,0.004575843697290434
-0.01800032031173468,-0.006375016369693066,0.0027590673581980316
0.000189601720030523,-0.011881957402178202,0.00446266734730982
-0.013532249538796708,-0.011017185772319969,0.004161089966725381
0.013570869285474496,-0.0133689689205848,0.02682199701919059
-0.014063616256688904,-0.0050198556194386455,0.01050678061306203
-0.020999834179240857,-0.003545705514082331,0.002123674809176948
-0.015520920925386894,-0.009374640088722979,0.003326417205837314
0.004226084767592838,-0.009197954213246599,0.006260691717399617
-0.0016499365853026712,-0.0008108850599952246,0.01620024851570129
-0.0037051367206949837,-0.001952582370774172,0.015676634781316007
-0.00868419310055935,-0.014172690646420141,0.005466083444452166
-0.021457271969710163,-0.0030071131730162346,0.0029996153561722178
-0.020500995748223172,-0.004407523981984182,0.001555640525734696
-0.011982613058349793,-0.012374667403903241,0.0046716785357025755
-0.004723631015724634,-0.014719606579813452,0.005069684095944786
-0.017789953329952344,-0.00740523947364059,0.0022717087449854487
-0.010973263025175694,-0.013341969304062281,0.0048966649514790616
-0.009899083813564566,-0.013811581795861913,0.005198904971969153
-0.019119026647518154,-0.004145905750667631,0.006683345633330127
-0.021758055659638488,-0.002990834754569043,0.0041614698577596716
-0.020189058260051924,-0.005276215374464971,0.001085682912578746
-0.017034176679382135,-0.004851475898716337,0.00893206547753001
-0.023391561323957262,-0.0022507403255253005,-0.00011074867500010562
-0.006436715000167978,-0.0032279769973807106,0.014856036933139872
-0.014838474767638232,-0.010817543726320916,0.003304405443956621
-0.022360040041946083,-0.003391683752920907,-5.904948102262492e-05
-0.013121927628009285,-0.01224221730528871,0.004036809901463045
-0.010832467310024557,-0.004694391125621715,0.013102417868464547
-0.02442545147455309,-0.0012929773438539428,0.00022291429352291835
-0.006991775982534358,-0.014955540143497164,0.005417543054398994
-0.007934099790664936,-0.01500800817482574,0.005321861946135743
0.005126973094430338,0.002347546996908977,0.017516211835957342
-0.019929706258118237,-0.006206928064711892,0.0006960460690218918
-0.01176867367795072,-0.013354866322961553,0.004496771828081428
-0.02480606861805439,-0.0012114658903054666,0.0013217078004374653
-0.017225054156162545,-0.00884135005297571,0.002082960578287765
-0.010562269304883791,-0.01419404788632415,0.0048189346030261685
-0.0031763748698796623,-0.014318094224143098,0.004385361255407892
-0.022497931319327865,-0.003752572445246693,-0.0006955278842292954
-0.009201318188726205,-0.014908506988198799,0.005078119886562604
-0.02682087217531943,0.0003858162311867719,-0.0023638786041801432
-0.0251604836578715,-0.001209574222163681,-0.0020991137820315212
-0.012933651509807997,-0.0050844683743546,0.01211138791461026
-0.013996725126973872,-0.012245613031655788,0.0034832981586487
-0.02199798184359939,-0.0033912646137889578,0.005376237722006256
-0.015619581188693377,-0.010933065909310521,0.002692587679501124
-0.012610140398063678,-0.013366579828693239,0.004043201904483523
-0.015507496946746432,-0.005284710197310431,0.010842255535633628
-0.024563617494594896,-0.0019304610564414486,0.0029493344947811423
-0.011367959715527242,-0.014316135850905728,0.004440618095663186
-0.01986939566378267,-0.00444244959562554,0.00755985354113671
-0.01948267545895725,-0.007317512346604032,0.0005728399641962903
0.002788074860226585,0.0015808211493824078,0.016975710388131605
-0.0289853650806636,0.0018864019393760563,-0.0025855944864639
-0.024934844270569117,-0.0018419379186323474,-0.002625939313524268
-0.006145209570623299,-0.015331246466726789,0.005193510051327323
-0.028571334496594672,0.0018191478235621917,-0.004502453372376513
-0.02234201224070707,-0.0044998486186859235,-0.0011282268564937181
-0.01735770364561217,-0.00958784516739151,0.0016962745933703162
-0.027438316508548027,0.0005959254828496137,-0.004251939120545202
-0.010176634637123675,-0.01513101908156318,0.004720386330568379
-0.03028257088231953,0.0033472024238645525,-0.00502427401904646
-0.027550308950435722,7.344648930642613e-05,0.00022033613249315557
-0.01449564202411565,-0.012426751740708245,0.0031146757978232067
-0.01328732455601188,-0.013397763741746026,0.0036551683095132096
-0.018137938239765627,-0.005227607488345458,0.009542242363628571
-0.02503276162301786,-0.0021127448638717868,-0.0031024667435447387
-0.027048915374737317,-2.5148696654462732e-05,-0.004403481885220125
-0.012120120714080428,-0.014335627400294504,0.0040802063917592555
-0.029823635387783026,0.002888140590029699,-0.006023486272208422
-0.0071155187754571685,-0.015680612022979584,0.005156939543905685
-0.028982122747285906,0.001932877499018475,-0.005751140104733373
-0.03178237311433916,0.0048638185823012894,-0.0071370498624876875
-0.0157855690326655,-0.011413283259057223,0.0024379887464739698
-0.00810703289671766,-0.015810224553240913,0.005051325168254903
-0.02108093761389621,-0.006178355720001539,-0.0005942084511581695
-0.009170307224725826,-0.004203403828310804,0.014315166060631842
-0.01891424696580561,-0.008406628128817185,0.0006930290066626631
-0.03141011474827365,0.004449964487324545,-0.007358779647776273
-0.03216326926741857,0.0048804433397013295,-0.005864341542098911
-0.02432050107614081,-0.00280456914155821,0.004448100347908414
-0.028711715849720595,0.0015069457146368738,-0.005840975698277967
-0.030630181293730793,0.0036005627932472113,-0.007001876334832264
-0.03043210951877967,0.0021922250878364333,-0.0022113454560082845
-0.02335587559440544,-0.0039548099297392275,-0.0020973880906466047
-0.027090263149951156,-0.0002264882571504123,-0.004743629847122382
0.0001471640358327849,0.00042367530371394623,0.01657505720852098
-0.03323643675945474,0.006166573297919025,-0.007563746736134127
0.002257435713217289,-0.010450809063799874,0.003861429661307402
-0.03218972871795584,0.004568121049259902,-0.005165356508180002
-0.03196717923128346,0.004985490263690857,-0.00807612080288358
-0.030121062185064433,0.00298787629486465,-0.006854992600633734
-0.022281949236234642,-0.003989664789568872,0.006442456532779085
-0.010979548829400922,-0.015196796546936151,0.004407152582870691
-0.03273088775595746,0.005825652975258399,-0.008421542531902058
-0.031344963808247,0.0042756193684649335,-0.007794109578459161
-0.03200518927156204,0.003954426631393434,-0.0042634442047328296
-0.013718881994635635,-0.013431955123527293,0.003393423203777939
-0.025337273565946894,-0.0020697656209743773,-0.0035369858896448815
-0.029978550917076227,0.0027457291714654184,-0.006938565047548801
-0.0170888817762787,-0.010374641264076256,0.0016817499364188185
-0.028934217211391302,0.001594829511976838,-0.0062247734809254525
-0.026853476317319335,-0.001240101337190548,0.002187301064537476
-0.034244370935497793,0.006925900746707014,-0.0078108448009899965
-0.0309522702443423,0.003796661847525929,-0.007655071479270933
-0.033881909945403084,0.007041384513983444,-0.009113052041574102
-0.03240715753857016,0.005410842165088028,-0.00865210079828346
-0.03313706016732636,0.006233740419945716,-0.009056709859414919
-0.034128843144721865,0.007221624343057927,-0.008876137041855806
-0.03185548169856683,0.004771947051774739,-0.008359252980127244
-0.026628203530170216,-0.000839191439945859,-0.004532375113587995
-0.030786493667621102,0.003569381308142498,-0.007636747411820709
-0.033888307649970806,0.006272040395982516,-0.006890881342136125
-0.03024128986889239,0.0029553719495290552,-0.007270589438367986
-0.03405630697406495,0.007243928197195606,-0.009608310201110427
-0.03149482265398301,0.004340005861388864,-0.008185189439881575
-0.0348227570525068,0.0078390319924778,-0.009109047611340848
-0.02781974502183171,0.0003739531726691666,-0.005438371341133847
-0.03214211956675251,0.005054155008730937,-0.008685694077454838
-0.032651938406874886,0.005641114066310272,-0.009009015241105625
-0.00906984103104944,-0.015885986549016084,0.00486356860385893
-0.03334126080705078,0.006429450017956403,-0.009436897245235961
-0.031157032326795352,0.003938842954467198,-0.008000633251082448
-0.035044802375647645,0.007920795119438093,-0.00892574150641305
-0.028826268375805316,0.0013970420478269727,-0.006240040219159185
-0.03416738572184857,0.007360984373753404,-0.009956560057902162
-0.03528268720127539,0.008506171644232414,-0.010111910529536744
-0.035149175716581084,0.00842419874880161,-0.010330876328109974
-0.014556285855408739,-0.012834824147991215,0.002976701033091364
-0.035542115992312176,0.008256737823269102,-0.008992350259162382
-0.0319395717102819,0.004805561619898822,-0.00860329037971474
-0.029736896285120207,0.002371381203819451,-0.006944424669721918
-0.03560186847159568,0.008746269638445495,-0.010031721557138249
-0.03265098883814969,0.005611419337058303,-0.009122072509240478
-0.024096776483624183,-0.003421599049753673,-0.002739198135914329
-0.030729044135201694,0.0034429777928687406,-0.0077251088357651035
-0.035110445642830154,0.008409051715924269,-0.01057169021951589
-0.033368497933657745,0.0064345747920342275,-0.009612161574362276
-0.035958451185052254,0.008989628836864199,-0.009984935744634554
-0.035421716789555996,0.00789786502424417,-0.008451527649307128
-0.03377764041619771,0.0057549541383337295,-0.006109031173766559
-0.03161824541589981,0.004425751764303486,-0.00841636665695192
-0.027080972869693545,-0.00044577612327911304,-0.004935161751259232
-0.03416283645410399,0.007343502532944152,-0.010140556998458443
-0.012780968603431165,-0.014260519930758705,0.0037551449104784754
-0.02058649418364062,-0.004987788071158878,0.00834338424858231
-0.032435013514305104,0.005347823671844982,-0.0090322209892675
-0.02825203355360114,0.000760789611748393,-0.005834948698327037
-0.02016215769644548,-0.007389646986286876,-0.00015150356556683866
-0.029293468087633338,0.0018600014571863736,-0.0066462000739487236
-0.0332233682606971,0.006250793902127491,-0.009602810737500871
-0.03503582982158694,0.00833369048594001,-0.010720923934617125
-0.03627416753837417,0.00963238975727349,-0.011115381790417024
-0.02954238076921968,0.0007241274136884333,-0.0002818418249209337
-0.03648642213806709,0.009775393324334258,-0.010993947058134263
-0.03611836382158507,0.009517478069385039,-0.011252110241134835
-0.030276007065120056,0.0029236987293423597,-0.007413085839132142
-0.0340285784866622,0.007177917302705386,-0.010165076486697004
-0.03675427352361227,0.009945020428037138,-0.0109041219849766
-0.0312158823621312,0.003961007043409451,-0.00814454067492357
